Y1,YY1,INCOME,DEBT,LIQ,ASSET,NETWORTH,CCBAL,CONSPAY,FOODHOME,FOODAWAY,AGE,EDUC,FAMSTRUCT,HOUSECL,FINLIT,DEBT2INC,EXPENSHILO,WGT
025981,2598,80029.88,10804.43,14631.81,1733536.58,1722732.15,7381.33,169.34,3499.91,4702.51,37,15,2,1,3,0.135,1,35063.05
025991,2599,194866.71,27720.35,1331.61,2666524.61,2638804.26,2414.92,466.29,9502.47,1406.03,33,12,1,1,3,0.1423,2,44349.62
026001,2600,42501.21,30914.82,1178.21,11251.53,-19663.29,2998.81,543.11,4736.68,3.39,73,10,3,1,1,0.7274,1,6178.79
026011,2601,12223.34,1120.47,185.39,10337.18,9216.72,3177.18,23.99,7809.08,5265.76,57,17,1,1,2,0.0917,1,25912.83
026021,2602,115582.55,135574.75,8994.4,39735.47,-95839.27,0.0,3039.51,8784.96,964.58,52,15,2,2,3,1.173,2,10502.21
026031,2603,37353.2,36609.17,7877.38,80502.98,43893.81,1363.91,1076.04,8080.41,4529.85,38,15,2,1,3,0.9801,1,34721.15
026041,2604,22681.39,3641.83,19913.7,666833.75,663191.92,438.34,87.66,4202.97,0.0,48,13,1,1,3,0.1606,3,14726.89
026051,2605,37725.41,14597.3,7236.21,160645.06,146047.76,7765.66,323.99,8155.11,4853.61,58,12,5,1,3,0.3869,3,15356.03
026061,2606,56045.95,470.21,188556.46,198404.91,197934.7,3860.43,6.96,6456.39,3496.54,24,14,2,1,2,0.0084,2,36601.4
026071,2607,38396.82,45801.0,6746.98,30668.02,-15132.97,142.4,363.9,3339.78,5581.77,44,10,1,2,1,1.1928,2,41764.94
026081,2608,9090.55,2511.99,29298.4,85516.81,83004.83,2391.44,16.25,5817.07,5084.55,37,16,3,1,3,0.2763,3,45795.11
026091,2609,148354.44,43641.99,2742.44,9156.58,-34485.41,1260.55,739.39,3991.51,2809.88,60,15,2,2,3,0.2942,2,6669.76
026101,2610,208436.05,9499.32,957.91,62072.3,52572.99,0.0,206.2,6774.45,2405.25,57,16,2,2,2,0.0456,3,40913.95
026111,2611,118939.45,72971.96,17887.39,27957.7,-45014.26,1263.87,1550.95,7570.11,4132.22,41,14,2,1,3,0.6135,2,48660.57
026121,2612,23767.7,2121.97,4186.14,9219.88,7097.9,3099.74,61.16,8244.98,2496.87,22,14,3,1,2,0.0893,3,5461.92
026131,2613,55196.65,17453.89,21975.37,36440.87,18986.98,543.63,254.14,5841.28,0.0,33,15,1,2,2,0.3162,2,45866.89
026141,2614,65783.93,29667.58,9276.93,120193.28,90525.7,2454.47,613.96,4159.2,2938.49,31,16,2,2,1,0.451,3,47837.6
026151,2615,113427.02,71889.24,1179.18,110952.59,39063.35,0.0,1955.16,3587.42,1778.85,55,12,4,1,2,0.6338,2,12038.96
026161,2616,120753.49,113275.32,33989.54,103205.1,-10070.23,0.0,1710.68,7349.75,2429.49,32,15,1,1,3,0.9381,3,17504.04
026171,2617,34174.79,1236.03,1024.4,266007.27,264771.24,2896.91,20.94,7941.5,4094.41,51,14,2,2,3,0.0362,3,17054.08
026181,2618,71239.02,33642.37,15147.45,241166.56,207524.19,3053.65,944.49,7089.46,5982.2,58,14,5,1,3,0.4722,2,47628.95
026191,2619,99862.78,42555.72,49360.21,130714.76,88159.04,0.0,798.18,4285.89,7175.3,76,14,4,1,1,0.4261,3,3782.5
026201,2620,245300.7,3683.15,2459.54,68602.44,64919.28,0.0,92.04,4715.71,4479.25,37,12,3,1,0,0.015,1,29160.92
026211,2621,124748.61,96353.94,39371.21,112087.45,15733.51,2175.21,2735.55,4851.04,2309.87,33,9,4,1,3,0.7724,2,30239.13
026221,2622,134611.89,10383.54,10053.84,58033.49,47649.95,0.0,200.16,2991.11,5438.74,32,16,2,1,2,0.0771,3,33640.08
026231,2623,71356.52,81904.49,22776.82,25071.82,-56832.68,0.0,633.1,7003.95,478.03,44,17,5,1,1,1.1478,1,13536.5
026241,2624,235487.53,33734.21,1089.9,329897.24,296163.03,0.0,861.66,5711.03,2118.54,60,14,1,2,3,0.1433,2,25282.4
026251,2625,95682.1,87546.39,7228.16,115921.34,28374.94,2148.32,2227.58,8859.36,3040.74,61,16,4,1,2,0.915,2,22387.61
026261,2626,30485.94,1194.08,389.73,10047.41,8853.33,8540.34,9.4,4051.75,0.0,35,14,1,2,2,0.0392,2,22192.3
026271,2627,233989.84,388954.41,106973.98,616749.08,227794.68,2880.16,7274.6,5704.76,3993.77,29,17,1,2,1,1.6623,1,18699.37
026281,2628,124009.44,2656.06,130.95,24842.6,22186.54,3752.97,45.62,3504.64,1855.65,49,14,4,1,3,0.0214,3,47336.26
026291,2629,44411.8,47666.22,2595.27,53532.36,5866.13,272.0,1247.86,5235.14,3990.3,30,12,4,2,3,1.0733,1,33612.59
026301,2630,42978.55,8366.82,918.67,278915.05,270548.24,0.0,99.28,7577.57,2968.64,71,16,1,2,3,0.1947,1,38723.4
026311,2631,86415.12,16507.67,16555.29,99855.72,83348.05,922.36,258.46,6111.27,1817.36,26,16,2,2,0,0.191,1,18122.08
026321,2632,100394.86,17360.78,156859.02,600629.94,583269.16,368.33,349.29,4065.85,1501.69,66,13,1,1,0,0.1729,3,3036.75
026331,2633,79028.44,45127.25,15976.07,51283.47,6156.21,0.0,809.18,3001.32,3403.2,22,16,5,2,2,0.571,3,47755.19
026341,2634,87568.6,23405.55,1014910.16,1771638.66,1748233.11,3525.1,675.86,5329.6,4949.71,70,8,2,2,1,0.2673,1,44188.05
026351,2635,305578.4,128262.59,411.46,19055.76,-109206.83,0.0,3721.72,6411.21,4887.91,58,16,2,1,2,0.4197,2,24519.81
026361,2636,173579.13,56167.68,472.42,432581.57,376413.89,1693.82,395.38,7640.28,4087.01,42,15,4,1,1,0.3236,1,21124.32
026371,2637,78556.39,34003.55,984.76,2987.63,-31015.93,658.64,423.21,4506.69,4645.17,47,13,3,2,2,0.4329,1,23900.08
026381,2638,154381.1,549.79,6113.41,17608.92,17059.13,28.79,2.85,4455.77,3648.64,61,16,5,1,3,0.0036,2,15646.64
026391,2639,26127.1,1154.93,773.98,94389.28,93234.36,1289.39,17.84,10246.71,2184.41,33,11,5,2,3,0.0442,2,31900.58
026401,2640,94668.29,5892.36,1270.3,34107.98,28215.62,481.97,127.0,5951.81,6308.82,77,12,2,2,1,0.0622,3,48762.44
026411,2641,337181.19,104036.72,15015.98,68539.53,-35497.19,1643.13,1745.96,7907.32,2189.72,51,14,3,1,3,0.3085,1,6126.74
026421,2642,54380.38,1531.85,528.21,64262.39,62730.54,5384.14,10.23,3468.74,6651.84,67,16,2,2,0,0.0282,1,40111.54
026431,2643,30857.33,22352.07,639.22,10672.33,-11679.74,0.0,221.26,6643.65,4772.62,52,11,3,1,3,0.7244,2,5775.64
026441,2644,36795.1,17800.98,2398.58,13625.9,-4175.09,288.72,166.12,7476.55,2994.0,49,14,3,1,2,0.4838,3,43375.03
026451,2645,24818.14,1171.24,2841.26,87652.47,86481.23,0.0,20.82,6115.57,930.49,50,16,1,2,2,0.0472,1,9847.51
026461,2646,32653.73,5057.76,30273.51,52311.0,47253.25,0.0,110.98,2518.86,4173.65,44,15,5,1,1,0.1549,2,26249.82
026471,2647,47407.83,40384.8,971.51,448524.75,408139.95,163.59,521.29,4184.26,3404.91,65,15,1,1,2,0.8519,2,26905.23
026481,2648,18675.91,13622.59,1344.12,46239.01,32616.42,248.74,112.54,6734.82,5926.81,73,17,2,2,2,0.7294,3,32637.41
026491,2649,67107.86,142.83,14002.71,189982.93,189840.09,3464.83,3.57,2803.71,1423.05,74,14,1,1,3,0.0021,2,31445.03
026501,2650,149051.84,18867.38,20795.87,137136.49,118269.11,1387.75,499.21,11065.88,5613.88,29,16,3,2,0,0.1266,2,36013.8
026511,2651,29232.0,23386.3,64325.03,88625.68,65239.38,3863.95,278.58,8279.46,6449.73,67,15,5,2,2,0.8,1,42884.53
026521,2652,259718.99,408840.5,11434.8,14505.03,-394335.48,1554.83,6344.67,2985.9,2061.31,34,15,2,1,2,1.5742,2,4695.51
026531,2653,104789.92,30436.02,6214.59,360342.0,329905.99,10306.13,214.52,6525.03,4975.94,19,14,3,1,1,0.2904,1,37690.29
026541,2654,167296.43,53930.17,13836.55,27625.69,-26304.48,0.0,576.64,6151.69,6307.37,39,12,1,1,1,0.3224,3,5417.11
026551,2655,36605.32,950.39,3037.1,35712.01,34761.62,143.21,22.98,8177.9,6222.09,40,11,2,2,1,0.026,2,40307.77
026561,2656,142781.78,64314.8,2997.15,50747.25,-13567.55,0.0,908.76,1200.0,5605.08,70,15,5,1,3,0.4504,1,40283.45
026571,2657,24766.8,6791.89,201.66,55665.29,48873.39,2487.63,136.63,6339.49,6939.67,66,13,5,1,3,0.2742,3,11974.44
026581,2658,147446.81,8873.99,24542.18,277996.28,269122.29,0.0,254.28,3595.77,3633.47,26,14,2,1,3,0.0602,1,12834.7
026591,2659,77238.66,43982.19,7191.29,67590.79,23608.6,7.57,1015.59,6877.66,3410.29,42,15,4,2,2,0.5694,2,6670.22
026601,2660,108871.78,9312.14,19903.89,69366.33,60054.19,247.89,152.13,3824.68,6638.55,38,16,1,1,3,0.0855,2,14292.03
026611,2661,22970.47,10531.94,30.92,275900.63,265368.68,2228.67,149.26,8738.28,0.0,57,14,2,1,3,0.4585,3,26466.56
026621,2662,29567.68,28176.77,4515.25,151926.06,123749.29,3001.1,275.09,6618.28,2930.48,54,12,4,1,2,0.953,3,21274.03
026631,2663,113267.26,11780.4,1053.02,20916.62,9136.22,292.52,281.59,2395.5,1867.26,61,16,2,2,2,0.104,3,13518.84
026641,2664,28183.35,6822.9,73310.01,84023.59,77200.69,0.0,53.29,1200.0,3583.59,79,13,5,1,2,0.2421,2,32190.54
026651,2665,100396.8,27503.21,14847.55,32251.47,4748.26,0.0,179.73,6996.61,4334.01,47,17,4,2,2,0.2739,2,27570.9
026661,2666,19333.14,4812.23,7492.24,63105.14,58292.91,0.0,36.67,4610.24,4674.25,60,16,4,1,1,0.2489,1,8895.66
026671,2667,141967.98,21311.22,2258.65,11495.16,-9816.07,0.0,235.97,7147.38,3656.82,80,15,1,1,1,0.1501,2,18075.13
026681,2668,21823.2,2304.67,10046.45,78652.06,76347.39,8606.87,47.66,4680.45,3844.77,54,12,1,1,3,0.1056,1,47223.93
026691,2669,108778.6,41275.57,924.51,50250.31,8974.74,10153.7,1095.18,8407.02,5438.46,41,13,4,1,2,0.3794,3,34655.77
026701,2670,116199.97,30970.78,4107.19,5428.29,-25542.48,0.0,923.41,8018.47,2357.22,46,16,3,1,2,0.2665,2,47693.12
026711,2671,35344.76,19997.77,1735.32,8999.69,-10998.08,2007.77,465.69,6863.94,2810.85,66,9,3,1,2,0.5658,1,24421.68
026721,2672,111728.14,169774.06,290593.71,291383.19,121609.13,0.0,1468.45,4201.53,1669.3,64,16,1,1,0,1.5195,2,3956.05
026731,2673,83650.11,30318.47,69279.61,105023.89,74705.41,0.0,362.08,4827.81,3474.2,66,13,2,2,1,0.3624,3,40234.9
026741,2674,40743.12,29544.11,33305.75,333150.61,303606.5,490.08,245.21,5481.95,256.8,66,16,4,2,3,0.7251,2,7442.36
026751,2675,26696.85,10.53,336.11,3848.36,3837.84,0.0,0.08,3900.51,6099.31,80,14,3,1,3,0.0004,1,47298.87
026761,2676,11312.2,2345.62,23283.09,31521.56,29175.95,0.0,45.02,7322.85,5091.58,67,14,3,1,2,0.2074,1,17404.92
026771,2677,90643.1,128939.36,6889.82,53725.15,-75214.21,806.1,3567.5,5348.42,1536.16,74,15,3,1,2,1.4225,2,33965.41
026781,2678,16182.37,2217.91,44454.8,56596.13,54378.22,699.85,49.03,5636.34,5970.54,55,16,5,2,2,0.1371,3,42775.39
026791,2679,72100.03,5466.52,8780.7,20832.76,15366.24,8336.5,136.75,4959.49,2967.94,59,15,4,1,2,0.0758,1,24526.43
026801,2680,52203.07,54338.12,4855.7,139769.47,85431.35,0.0,961.92,5963.92,2097.81,85,14,2,1,2,1.0409,3,23214.04
026811,2681,121933.18,105977.01,7486.16,35986.09,-69990.92,6643.05,1789.21,6350.96,4247.29,75,12,2,1,2,0.8691,3,11747.9
026821,2682,50420.8,12212.37,190.54,6628.15,-5584.22,398.39,347.28,4904.29,197.72,68,16,2,2,3,0.2422,2,37220.88
026831,2683,49192.53,6577.9,1234.81,3848.26,-2729.64,3155.46,151.61,5526.78,2807.29,62,14,2,1,1,0.1337,2,18948.85
026841,2684,127859.03,15767.88,9623.89,1653572.6,1637804.72,1156.48,259.91,5068.63,4245.94,44,16,1,1,3,0.1233,2,32497.88
026851,2685,89460.48,65383.53,38211.78,363498.92,298115.38,1139.4,870.55,5073.72,7065.11,54,17,3,1,2,0.7309,3,14591.41
026861,2686,87951.46,90676.24,1824.59,32235.3,-58440.94,19080.81,664.49,6041.16,954.76,23,15,2,2,1,1.031,1,37735.77
026871,2687,100945.98,60705.5,4566.71,72875.04,12169.54,768.72,1549.48,1200.0,1114.76,47,12,4,1,3,0.6014,1,35733.98
026881,2688,16613.74,10996.73,275.4,29048.7,18051.97,679.05,101.53,8805.16,3019.8,28,16,1,1,1,0.6619,3,3407.5
026891,2689,130758.82,37904.63,67965.77,196723.14,158818.52,2669.93,677.56,7525.88,2853.12,65,12,1,1,2,0.2899,3,7787.12
026901,2690,114831.59,54262.94,36487.87,53113.13,-1149.81,4049.92,1135.83,6320.96,5068.22,77,12,5,1,2,0.4725,1,6852.9
026911,2691,26502.26,3173.03,15895.39,42404.41,39231.38,0.0,74.89,7674.64,6545.93,32,10,1,1,0,0.1197,2,4636.42
026921,2692,53121.0,8653.26,10221.53,128772.85,120119.59,3626.09,61.3,3286.55,5554.35,37,10,5,1,3,0.1629,2,5804.38
026931,2693,63871.17,54323.96,80385.44,610468.32,556144.36,0.0,286.13,2506.88,2617.4,74,16,2,1,2,0.8505,1,18276.27
026941,2694,58627.13,894.19,1153.99,183219.64,182325.45,1578.49,20.25,2221.68,6402.9,56,12,1,1,2,0.0153,2,38998.76
026951,2695,89364.07,16592.22,949.85,382070.33,365478.12,0.0,271.45,6865.53,3346.32,56,11,1,1,3,0.1857,2,28042.28
026961,2696,239960.62,108030.71,33214.29,70687.22,-37343.49,2755.14,1029.36,6282.42,4537.32,55,13,2,2,2,0.4502,2,7993.05
026971,2697,175183.64,141337.2,29429.83,52946.96,-88390.24,736.6,4176.61,6719.26,4338.15,36,15,1,1,3,0.8068,2,5444.32
026981,2698,20312.72,4666.21,573.47,3843.09,-823.12,3336.99,115.65,7871.48,4394.74,37,12,5,1,3,0.2297,2,7890.62
026991,2699,115828.16,165248.02,1888.53,68611.03,-96636.99,0.0,3216.19,1251.96,5247.73,83,12,4,1,2,1.4267,3,20553.45
027001,2700,218827.71,3982.85,102782.22,208504.46,204521.61,2019.77,89.82,3597.37,5111.21,64,14,2,2,2,0.0182,3,17295.95
027011,2701,93725.7,62544.63,10311.36,48488.49,-14056.14,0.0,555.12,4693.65,4951.29,26,9,5,1,1,0.6673,3,36361.96
027021,2702,176642.36,145829.77,20269.87,38945.0,-106884.78,1125.39,4237.18,7331.17,2450.74,36,14,1,2,0,0.8256,1,32398.1
027031,2703,404757.5,77688.97,610.16,387194.43,309505.46,0.0,2323.61,6297.63,1762.19,58,17,5,1,3,0.1919,2,44205.72
027041,2704,166265.07,57253.81,16025.88,170488.35,113234.54,199.97,1214.42,11267.16,4988.67,40,16,4,1,0,0.3444,3,47571.36
027051,2705,82816.1,3090.46,381.77,429392.92,426302.45,36.32,67.09,3813.74,4169.57,38,10,3,1,2,0.0373,1,3067.83
027061,2706,169495.16,153682.41,139.26,14462.39,-139220.02,419.92,3474.98,7044.62,5257.24,34,15,2,1,0,0.9067,3,13722.6
027071,2707,75387.67,21284.79,18183.74,38878.77,17593.98,0.0,460.7,7900.5,2575.01,33,14,3,1,3,0.2823,3,6665.33
027081,2708,67610.11,36389.14,64990.82,428938.67,392549.53,661.46,580.9,8929.43,4983.21,58,16,5,2,1,0.5382,1,17410.41
027091,2709,48229.55,10156.54,3112.51,58881.84,48725.3,4460.75,188.07,5589.78,2893.37,79,10,1,1,3,0.2106,3,31073.43
027101,2710,270241.7,119353.24,1837.59,27335.3,-92017.94,1776.42,1440.37,3395.47,2769.96,44,12,1,1,3,0.4417,1,15519.22
027111,2711,31679.16,25181.09,106887.01,135190.13,110009.04,0.0,407.21,7312.13,5847.2,29,16,3,1,0,0.7949,3,11924.84
027121,2712,262795.37,47222.84,3461.27,62348.48,15125.64,0.0,750.97,6583.59,5699.48,29,16,3,1,3,0.1797,3,21178.29
027131,2713,103764.35,18384.76,4366.06,273894.1,255509.34,3918.11,224.36,7151.09,3937.21,81,14,1,1,3,0.1772,3,3827.69
027141,2714,18781.44,8201.17,103686.07,150748.52,142547.34,0.0,202.3,8701.07,2807.12,53,8,4,1,2,0.4367,2,48742.83
027151,2715,92123.41,5908.1,2600.73,198586.87,192678.77,5828.98,90.05,5524.81,3333.97,50,16,5,2,1,0.0641,3,48451.91
027161,2716,9996.36,574.34,1514.36,122214.76,121640.42,13379.28,10.79,3922.83,3795.25,77,13,1,2,2,0.0575,2,9312.93
027171,2717,116187.11,17557.43,21330.96,37365.36,19807.93,0.0,156.3,7133.29,2724.92,52,9,5,2,1,0.1511,1,11898.62
027181,2718,146782.67,11987.64,1364.66,17380.06,5392.42,3158.74,202.28,6616.16,4143.85,50,16,1,2,3,0.0817,3,29575.02
027191,2719,38827.33,34109.53,3788.47,34261.58,152.06,7.25,819.87,5365.3,2488.73,81,13,2,2,2,0.8785,2,17512.39
027201,2720,73953.58,7036.52,457.38,8517.98,1481.46,150.82,113.38,3977.63,6606.92,50,12,1,2,2,0.0951,1,3572.46
027211,2721,384132.06,234352.94,6861.73,34550.76,-199802.18,0.0,4439.47,6684.07,0.0,46,16,2,1,2,0.6101,3,5542.35
027221,2722,41974.94,17511.89,5555.68,585188.5,567676.61,5620.29,394.76,7712.96,2232.63,56,14,5,1,0,0.4172,3,34641.52
027231,2723,25514.01,4867.83,28069.43,85189.71,80321.88,0.0,71.68,2817.39,5045.98,86,15,1,2,0,0.1908,1,12881.73
027241,2724,251072.51,136435.73,22995.68,41960.12,-94475.61,1770.8,1887.19,6087.79,6653.95,85,16,3,1,2,0.5434,3,28299.26
027251,2725,387057.47,23804.41,13262.99,1073090.76,1049286.35,1731.96,170.05,7179.93,2303.35,68,14,1,1,2,0.0615,2,15997.11
027261,2726,66391.62,43858.18,9993.2,24818.26,-19039.92,1882.38,857.73,9600.54,3039.35,51,11,1,2,3,0.6606,3,27671.64
027271,2727,164442.58,16221.65,4307.63,18453.46,2231.81,1117.69,367.81,6133.6,4419.17,76,17,5,1,1,0.0986,3,49949.66
027281,2728,221311.91,127428.87,14723.51,393320.86,265891.99,6304.19,2488.85,9109.69,4498.95,47,12,4,2,2,0.5758,3,35462.26
027291,2729,33920.14,6123.26,663.68,162117.93,155994.67,2517.08,74.02,7676.81,3771.7,59,17,4,1,3,0.1805,3,19292.35
027301,2730,42754.29,15606.42,71.65,49333.82,33727.4,0.0,180.39,7717.61,5061.33,33,8,3,2,0,0.365,3,48368.53
027311,2731,200343.18,65493.64,39793.22,248328.47,182834.83,0.0,588.6,4388.68,4091.68,60,14,1,2,2,0.3269,3,4625.79
027321,2732,301496.25,89850.01,16539.2,110525.1,20675.09,8238.49,554.8,10954.15,4132.19,39,15,1,1,1,0.298,3,11029.48
027331,2733,109819.43,86835.77,3910.52,14014.76,-72821.01,3858.39,1360.89,6125.0,6636.66,68,17,2,1,3,0.7907,3,26430.11
027341,2734,29976.44,6518.5,34003.05,35644.97,29126.47,469.31,58.75,6407.09,3168.03,47,16,5,1,1,0.2175,3,16729.58
027351,2735,395677.59,191055.26,1317.25,26882.32,-164172.94,1723.27,4254.79,6039.41,3017.25,46,12,3,1,3,0.4829,2,36836.81
027361,2736,41032.77,22269.39,1380.38,306173.11,283903.72,1020.6,646.78,8479.97,2891.77,66,12,2,1,3,0.5427,3,4610.92
027371,2737,48941.26,7036.53,1075.51,32561.4,25524.88,12998.26,48.11,9917.23,2320.32,48,13,2,1,3,0.1438,3,15877.49
027381,2738,90048.53,22044.16,13653.07,133042.48,110998.32,0.0,602.33,7319.25,3269.47,64,11,5,1,2,0.2448,3,43212.18
027391,2739,268000.57,72724.67,284.48,79246.97,6522.3,210.85,1559.43,5232.46,2269.32,74,15,1,2,3,0.2714,3,21895.33
027401,2740,142711.21,103975.98,1235.79,5956.67,-98019.31,1589.07,2756.09,9396.76,4423.31,30,17,2,2,3,0.7286,2,12541.11
027411,2741,96122.52,13117.97,8279.08,40824.97,27707.01,1162.95,116.41,3476.63,4450.17,50,15,2,2,3,0.1365,3,27376.22
027421,2742,100404.24,5651.22,562.58,103134.45,97483.23,2745.74,156.32,4608.6,3983.58,83,14,5,1,1,0.0563,3,20217.91
027431,2743,68814.05,93714.72,1497.33,19882.15,-73832.57,768.85,2712.74,3224.26,4297.22,71,14,4,2,2,1.3619,2,16276.75
027441,2744,109351.81,5304.01,91.76,34850.72,29546.71,109.91,146.75,5266.04,5124.15,86,14,3,2,2,0.0485,2,42881.05
027451,2745,6791.29,2797.24,14624.48,122380.04,119582.8,302.38,68.92,8008.22,1449.18,74,15,2,2,1,0.4119,1,43018.07
027461,2746,50668.18,6668.89,1424.96,68190.67,61521.78,998.66,48.4,5553.83,4045.65,41,16,1,2,3,0.1316,3,22667.01
027471,2747,82222.95,35160.82,679.46,288578.34,253417.52,1284.62,369.83,6117.77,6712.85,33,15,2,1,1,0.4276,3,31383.99
027481,2748,23484.3,2557.16,477.69,106935.75,104378.59,5395.46,71.16,6728.68,2436.64,35,15,5,1,3,0.1089,2,36780.83
027491,2749,93684.78,5878.87,2315.12,16589.55,10710.68,944.42,63.11,5542.94,8512.57,35,17,5,2,0,0.0628,2,36085.57
027501,2750,55048.83,81676.98,285.92,29537.24,-52139.74,0.0,1118.39,3766.6,2894.83,25,16,2,1,1,1.4837,3,18638.28
027511,2751,321234.97,74060.32,162151.02,223876.03,149815.71,0.0,463.76,2692.08,3996.47,79,16,2,1,2,0.2305,3,34075.48
027521,2752,272588.27,92532.18,67.19,445865.81,353333.63,0.0,1915.63,8612.91,4084.57,52,9,5,1,2,0.3395,1,46158.28
027531,2753,43511.26,6541.24,2183.94,31612.22,25070.99,0.0,124.82,4729.82,637.76,27,15,2,2,0,0.1503,1,5604.54
027541,2754,57771.22,22809.37,5957.66,10409.83,-12399.54,1006.11,662.48,4629.08,1901.03,67,14,1,2,2,0.3948,2,6432.11
027551,2755,61910.63,24359.58,1217.21,117159.79,92800.21,4437.07,665.23,3011.44,4820.95,42,15,2,1,1,0.3935,3,43068.19
027561,2756,44068.76,23355.02,7200.01,26475.75,3120.73,26.81,412.18,5725.24,3036.13,24,15,3,1,3,0.53,2,31314.45
027571,2757,78867.34,50729.49,1165.28,9873.72,-40855.77,0.0,1026.43,7085.14,1760.81,34,15,5,1,3,0.6432,3,4279.01
027581,2758,33441.27,27708.36,77201.18,138788.08,111079.72,0.0,424.77,5271.47,5931.48,60,16,2,2,3,0.8286,3,39002.35
027591,2759,23919.43,20051.67,655.91,258291.51,238239.84,2361.27,166.66,6701.86,4117.52,69,17,1,1,3,0.8383,3,7998.18
027601,2760,115895.02,448.62,71.36,25387.04,24938.42,975.45,11.98,2047.64,3217.34,38,15,2,1,3,0.0039,1,42460.35
027611,2761,116608.4,47509.14,474.71,126578.53,79069.39,100.19,890.25,6341.05,8068.96,56,16,1,1,1,0.4074,1,25700.29
027621,2762,32084.1,13390.31,9854.57,176374.54,162984.22,25930.82,209.35,5181.89,1500.59,18,16,5,2,3,0.4174,3,16696.05
027631,2763,148126.2,91192.23,3974.83,200332.81,109140.58,4307.38,612.05,3119.86,1434.23,39,12,1,1,1,0.6156,2,32027.07
027641,2764,37480.65,22035.19,19031.28,38993.4,16958.21,1240.69,476.72,2763.18,2704.26,33,9,1,2,1,0.5879,3,11172.58
027651,2765,83104.05,14866.72,12126.4,23267.29,8400.56,58.38,222.88,4281.08,4057.88,25,8,3,1,1,0.1789,3,28277.36
027661,2766,138456.24,19601.27,1563.52,15232.31,-4368.96,0.0,222.33,3571.01,4404.09,51,14,1,1,1,0.1416,3,26029.67
027671,2767,64199.37,12686.4,2037.85,198153.93,185467.53,0.0,341.5,6694.45,2045.44,59,14,1,1,0,0.1976,1,14291.06
027681,2768,99634.8,47378.85,2456.29,165388.54,118009.69,0.0,454.4,6870.32,715.88,22,15,2,1,2,0.4755,3,34384.54
027691,2769,41573.3,17040.57,146067.33,160313.94,143273.37,0.0,304.61,6343.69,4668.11,30,16,4,1,3,0.4099,1,19466.68
027701,2770,55446.84,22642.77,17042.75,1484388.98,1461746.21,0.0,563.67,6752.62,2616.55,81,12,2,2,2,0.4084,3,42973.57
027711,2771,54980.1,80381.87,148010.19,159924.01,79542.14,346.85,2108.16,2859.03,3515.97,36,16,5,1,1,1.462,3,6924.65
027721,2772,33795.38,1539.12,22323.67,290445.34,288906.21,7296.73,39.2,7015.99,3672.6,67,10,2,2,3,0.0455,3,39196.97
027731,2773,56438.3,24105.34,4383.27,589459.93,565354.59,1203.29,660.86,7333.47,5412.73,66,16,5,1,2,0.4271,3,23575.55
027741,2774,16419.81,11438.25,784.58,71374.06,59935.81,3965.75,97.9,6547.81,2474.7,42,16,2,2,3,0.6966,1,17658.47
027751,2775,42529.86,3574.26,7063.78,25935.39,22361.13,265.48,101.91,5803.78,6677.52,35,15,2,2,1,0.084,3,47127.37
027761,2776,51206.0,4250.49,4404.74,23904.99,19654.51,412.32,22.4,4515.02,3206.73,37,12,5,1,2,0.083,1,12400.14
027771,2777,52545.68,7643.76,4152.37,44563.67,36919.91,3413.5,87.12,6677.33,815.65,55,10,3,2,3,0.1455,2,22887.55
027781,2778,53244.63,26610.65,3373.22,306318.1,279707.45,5563.71,188.96,5235.39,1483.9,45,16,1,1,0,0.4998,2,24812.58
027791,2779,62593.22,6708.22,122.19,10021.16,3312.94,674.87,192.11,7845.62,1394.01,51,12,3,1,3,0.1072,3,16985.55
027801,2780,101874.54,34018.75,47548.79,51345.35,17326.6,1625.59,530.64,6554.68,2043.34,71,13,1,1,2,0.3339,3,7183.13
027811,2781,145374.05,220991.67,4488.1,107549.73,-113441.94,2898.15,2846.76,5663.63,4016.31,52,14,2,2,3,1.5202,3,45542.66
027821,2782,36872.13,4016.72,385.42,143645.81,139629.09,4772.97,36.86,5314.56,5512.27,89,15,4,1,3,0.1089,2,45016.48
027831,2783,22406.79,6299.3,11698.0,1157888.24,1151588.94,2968.17,56.04,5682.79,0.0,61,14,3,1,3,0.2811,3,32557.83
027841,2784,25904.19,13283.56,1053.1,8582.13,-4701.43,300.87,270.3,5692.44,5289.98,35,15,1,1,0,0.5128,3,18245.66
027851,2785,42681.35,51936.23,13519.02,62431.61,10495.38,2348.03,320.82,5844.32,6326.5,51,16,1,1,3,1.2168,1,32515.19
027861,2786,48207.54,1402.86,24028.16,366093.19,364690.33,6478.23,27.86,3416.17,7602.53,71,15,2,1,3,0.0291,1,48327.49
027871,2787,33090.57,307.61,30802.33,102577.46,102269.85,6075.4,7.5,6477.13,4339.44,36,12,1,1,3,0.0093,2,44519.74
027881,2788,20609.24,1620.38,3678.83,48339.17,46718.8,2638.54,32.45,6340.66,0.0,65,16,1,1,0,0.0786,2,10781.95
027891,2789,43892.17,57999.03,2333.68,198135.48,140136.45,16344.78,1488.51,3643.45,812.32,21,14,1,1,0,1.3214,3,41361.26
027901,2790,77908.0,10417.06,1594.05,25959.38,15542.31,333.21,121.17,6460.48,5284.66,82,14,3,1,3,0.1337,2,40494.83
027911,2791,113043.33,37170.33,1338.63,216064.24,178893.91,1953.69,257.56,5976.84,3686.64,61,14,2,1,0,0.3288,3,46110.96
